G1G1K-7774-MONOMER	G1G1K-7774		IMP dehydrogenase	
G1G1K-9042-MONOMER	G1G1K-9042		L-cystine transporter	
G1G1K-1373-MONOMER	G1G1K-1373		YraN family protein	
G1G1K-2927-MONOMER	G1G1K-2927		integrating conjugative element protein	
CPLX1G1K-3			predicted ATP-driven transporter of K+	
G1G1K-3228-MONOMER	G1G1K-3228	C3K6S1	membrane protein	
G1G1K-2743-MONOMER	G1G1K-2743		membrane protein	
G1G1K-6058-MONOMER	G1G1K-6058		copper resistance protein CopC	
G1G1K-360-MONOMER	G1G1K-360	C3KE53	taurine ABC transporter permease	
G1G1K-1542-MONOMER	G1G1K-1542		ribonuclease 3	
G1G1K-6254-MONOMER	G1G1K-6254		amino acid ABC transporter ATP-binding protein	
G1G1K-4687-MONOMER	G1G1K-4687		hypothetical protein	
G1G1K-5797-MONOMER	G1G1K-5797	C3JY43	tRNA 2-thiocytidine(32) synthetase TtcA	
G1G1K-8938-MONOMER	G1G1K-8938	C3K3I5	biotin-independent malonate decarboxylase subunit gamma	MdcE
G1G1K-1084-MONOMER	G1G1K-1084	C3KDC4	hypothetical protein	
G1G1K-5388-MONOMER	G1G1K-5388	C3KDT7	acyl dehydratase	
G1G1K-1357-MONOMER	G1G1K-1357		long-chain-fatty-acid--CoA ligase	
G1G1K-2464-MONOMER	G1G1K-2464	C3K722	UDP-glucose 4-epimerase	
G1G1K-7350-MONOMER	G1G1K-7350		pyridoxamine 5'-phosphate oxidase	
G1G1K-9333-MONOMER	G1G1K-9333		deoxyuridine 5'-triphosphate nucleotidohydrolase	
G1G1K-4056-MONOMER	G1G1K-4056	C3K9H0	TonB-dependent siderophore receptor	
G1G1K-3-MONOMER	G1G1K-3		DNA replication and repair protein RecF	
CPLX1G1K-2			predicted ABC transporter of Mo2+	
G1G1K-4516-MONOMER	G1G1K-4516	C3KA38	hypothetical protein	
G1G1K-6920-MONOMER	G1G1K-6920		LysR family transcriptional regulator	
G1G1K-1216-MONOMER	G1G1K-1216		glycine/betaine ABC transporter permease	
G1G1K-730-MONOMER	G1G1K-730	C3KDL5	DUF3298 domain-containing protein	
G1G1K-4601-MONOMER	G1G1K-4601	C3KB36	ligand-gated channel	
G1G1K-3637-MONOMER	G1G1K-3637	C3K963	TonB-dependent siderophore receptor	
G1G1K-3737-MONOMER	G1G1K-3737	C3K998	NAD(P)H quinone oxidoreductase	
G1G1K-7352-MONOMER	G1G1K-7352		AraC family transcriptional regulator	
G1G1K-6503-MONOMER	G1G1K-6503	C3JZY9	hypothetical protein	
CPLX1G1K-1			predicted ABC transporter of Zn2+	
G1G1K-5563-MONOMER	G1G1K-5563	C3JXN1	hypothetical protein	
G1G1K-361-MONOMER	G1G1K-361	C3KE54	taurine ABC transporter ATP-binding protein	TauB
G1G1K-4887-MONOMER	G1G1K-4887		NAD-dependent dehydratase	
G1G1K-4557-MONOMER	G1G1K-4557	C3KAZ1	hypothetical protein	
G1G1K-4350-MONOMER	G1G1K-4350		sugar ABC transporter permease	
G1G1K-4121-MONOMER	G1G1K-4121		GGDEF domain-containing protein	
G1G1K-2723-MONOMER	G1G1K-2723		succinate dehydrogenase, hydrophobic membrane anchor protein	SdhD
G1G1K-7775-MONOMER	G1G1K-7775		hypothetical protein	
G1G1K-4-MONOMER	G1G1K-4		DNA gyrase subunit B	GyrB
G1G1K-1307-MONOMER	G1G1K-1307		ABC transporter ATP-binding protein	LptB
G1G1K-1834-MONOMER	G1G1K-1834		hypothetical protein	
G1G1K-6921-MONOMER	G1G1K-6921	C3JZS7	3-oxoadipate enol-lactonase	
G1G1K-2999-MONOMER	G1G1K-2999	C3K7Q1	hypothetical protein	
G1G1K-731-MONOMER	G1G1K-731		ADP-ribose pyrophosphatase	NudF
G1G1K-6255-MONOMER	G1G1K-6255		amino acid ABC transporter permease	
G1G1K-3623-MONOMER	G1G1K-3623		DeoR/GlpR transcriptional regulator	
G1G1K-5642-MONOMER	G1G1K-5642		hypothetical protein	
G1G1K-8706-MONOMER	G1G1K-8706		response regulator	
G1G1K-7353-MONOMER	G1G1K-7353		alanine transaminase	
G1G1K-8165-MONOMER	G1G1K-8165		MFS transporter	
G1G1K-2378-MONOMER	G1G1K-2378		hypothetical protein	
G1G1K-6504-MONOMER	G1G1K-6504	C3JZZ0	hypothetical protein	
G1G1K-1085-MONOMER	G1G1K-1085	C3KDC5	glutamyl-tRNA reductase	
G1G1K-362-MONOMER	G1G1K-362	C3KE55	taurine ABC transporter substrate-binding protein	TauA
G1G1K-1665-MONOMER	G1G1K-1665		amino acid ABC transporter substrate-binding protein	
G1G1K-6922-MONOMER	G1G1K-6922		peptidylprolyl isomerase A	
G1G1K-5077-MONOMER	G1G1K-5077	C3KCC5	dihydrodipicolinate synthase family protein	
G1G1K-7780-MONOMER	G1G1K-7780		anion permease	
G1G1K-2633-MONOMER	G1G1K-2633		cytochrome c-type biogenesis protein CcmE	
G1G1K-5-MONOMER	G1G1K-5	C3KDU6	DNA-binding response regulator	
G1G1K-9334-MONOMER	G1G1K-9334		hypothetical protein	
G1G1K-732-MONOMER	G1G1K-732		hypothetical protein	
G1G1K-8707-MONOMER	G1G1K-8707		cyclic nucleotide-binding protein	
G1G1K-3322-MONOMER	G1G1K-3322		hypothetical protein	
G1G1K-8540-MONOMER	G1G1K-8540		30S ribosomal protein S5	
G1G1K-3816-MONOMER	G1G1K-3816	C3K8L2	LysR family transcriptional regulator	
G1G1K-3236-MONOMER	G1G1K-3236		hypothetical protein	
G1G1K-5245-MONOMER	G1G1K-5245	C3KCE8	GAF domain-containing protein	
G1G1K-365-MONOMER	G1G1K-365	C3KE56	glutamate--cysteine ligase	
G1G1K-7358-MONOMER	G1G1K-7358		permease	
G1G1K-7781-MONOMER	G1G1K-7781	C3K1K4	LysR family transcriptional regulator	
G1G1K-9045-MONOMER	G1G1K-9045	C3K3P6	dihydrofolate reductase	
G1G1K-6256-MONOMER	G1G1K-6256		ligand-gated channel	
G1G1K-8459-MONOMER	G1G1K-8459		histidine kinase	
G1G1K-3000-MONOMER	G1G1K-3000	C3K7Q2	NAD(P)-dependent oxidoreductase	
G1G1K-5389-MONOMER	G1G1K-5389		beta-oxoacyl-ACP reductase	
G1G1K-3438-MONOMER	G1G1K-3438	C3K556	5-dehydro-4-deoxyglucarate dehydratase	KdgD
G1G1K-2902-MONOMER	G1G1K-2902	C3K518	IS66 family transposase	
G1G1K-4189-MONOMER	G1G1K-4189		hypothetical protein	
G1G1K-6-MONOMER	G1G1K-6		hypothetical protein	
G1G1K-8904-MONOMER	G1G1K-8904		acyl-CoA thioesterase	
G1G1K-1901-MONOMER	G1G1K-1901		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	
G1G1K-2159-MONOMER	G1G1K-2159		phosphoribosylaminoimidazolesuccinocarboxamide synthase	
G1G1K-6505-MONOMER	G1G1K-6505	C3JZZ1	hypothetical protein	
G1G1K-2256-MONOMER	G1G1K-2256	C3K4U2	hypothetical protein	
G1G1K-6923-MONOMER	G1G1K-6923	C3K0S3	ABC transporter ATP-binding protein	
G1G1K-733-MONOMER	G1G1K-733		phosphodiesterase	
G1G1K-5134-MONOMER	G1G1K-5134	C3KD09	LysR family transcriptional regulator	
G1G1K-4939-MONOMER	G1G1K-4939	C3KC60	type II secretion system protein GspF	GspF
G1G1K-3369-MONOMER	G1G1K-3369	C3K934	peptide-methionine (S)-S-oxide reductase	MsrA
G1G1K-1086-MONOMER	G1G1K-1086		peptide chain release factor 1	
G1G1K-9495-MONOMER	G1G1K-9495		hypothetical protein	
G1G1K-4688-MONOMER	G1G1K-4688		DUF3313 domain-containing protein	
G1G1K-1728-MONOMER	G1G1K-1728	C3KDF3	hypothetical protein	
G1G1K-366-MONOMER	G1G1K-366	C3KE57	thioesterase	
G1G1K-3302-MONOMER	G1G1K-3302		DNA-binding response regulator	
G1G1K-7782-MONOMER	G1G1K-7782	C3K1K5	exodeoxyribonuclease VII large subunit	
G1G1K-7359-MONOMER	G1G1K-7359	C3JZ45	gluconokinase	
G1G1K-5564-MONOMER	G1G1K-5564		YjbF family lipoprotein	
G1G1K-2432-MONOMER	G1G1K-2432		diguanylate cyclase	
G1G1K-3589-MONOMER	G1G1K-3589	C3K8H8	diguanylate cyclase	
G1G1K-1308-MONOMER	G1G1K-1308		lipopolysaccharide transport periplasmic protein LptA	LptA
G1G1K-9171-MONOMER	G1G1K-9171		NfeD family protein	
G1G1K-4792-MONOMER	G1G1K-4792	C3KBA7	aldehyde dehydrogenase	
G1G1K-7-MONOMER	G1G1K-7	C3KE37	ATPase	
G1G1K-4400-MONOMER	G1G1K-4400		methyltransferase	
G1G1K-2778-MONOMER	G1G1K-2778	C3K763	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase	
G1G1K-3122-MONOMER	G1G1K-3122		membrane protein	
G1G1K-738-MONOMER	G1G1K-738	C3KDL9	esterase	
G1G1K-7360-MONOMER	G1G1K-7360		LacI family transcriptional regulator	
G1G1K-6506-MONOMER	G1G1K-6506	C3JZZ2	hypothetical protein	
G1G1K-6928-MONOMER	G1G1K-6928	C3K132	N-acetyltransferase	
G1G1K-8166-MONOMER	G1G1K-8166		hypothetical protein	
G1G1K-8939-MONOMER	G1G1K-8939	C3K3I6	biotin-independent malonate decarboxylase subunit beta	
G1G1K-6263-MONOMER	G1G1K-6263	C3JZD8	type II secretion system protein GspD	GspD
G1G1K-8354-MONOMER	G1G1K-8354	C3K2K1	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	
G1G1K-4757-MONOMER	G1G1K-4757	C3KAF1	dicarboxylate/amino acid:cation symporter	
G1G1K-5860-MONOMER	G1G1K-5860		NADH-quinone oxidoreductase subunit M	
G1G1K-7783-MONOMER	G1G1K-7783	C3K1K6	peptidase M23	
G1G1K-8044-MONOMER	G1G1K-8044	C3K217	diguanylate cyclase	
G1G1K-9335-MONOMER	G1G1K-9335	C3K474	phosphomannomutase/phosphoglucomutase	
G1G1K-3001-MONOMER	G1G1K-3001	C3K7Q3	NAD(P)-dependent oxidoreductase	
G1G1K-367-MONOMER	G1G1K-367	C3KE58	RNA-binding transcriptional accessory protein	
G1G1K-8564-MONOMER	G1G1K-8564		DNA-directed RNA polymerase subunit beta	RpoB
G1G1K-8708-MONOMER	G1G1K-8708	C3K374	3'-5' exonuclease	
G1G1K-4517-MONOMER	G1G1K-4517	C3KA39	hypothetical protein	
G1G1K-2027-MONOMER	G1G1K-2027	C3KBN9	aminodeoxychorismate/anthranilate synthase component II	
G1G1K-1488-MONOMER	G1G1K-1488	C3K5D2	maleylacetoacetate isomerase	MaiA
G1G1K-5089-MONOMER	G1G1K-5089	C3KCD3	hypothetical protein	
G1G1K-5191-MONOMER	G1G1K-5191	C3KD52	hypothetical protein	
G1G1K-4741-MONOMER	G1G1K-4741		hypothetical protein	
G1G1K-4921-MONOMER	G1G1K-4921	C3KC42	methyl-accepting chemotaxis protein	
G1G1K-6080-MONOMER	G1G1K-6080	C3JYV4	anion permease	
G1G1K-3873-MONOMER	G1G1K-3873	C3K8P0	hypothetical protein	
G1G1K-1374-MONOMER	G1G1K-1374	C3KBY3	penicillin-binding protein activator	
G1G1K-6929-MONOMER	G1G1K-6929	C3K139	hypothetical protein	
G1G1K-8-MONOMER	G1G1K-8	C3KE38	1-acyl-sn-glycerol-3-phosphate acyltransferase	
G1G1K-3939-MONOMER	G1G1K-3939	C3K9D3	spermidine/putrescine ABC transporter substrate-binding protein	
G1G1K-1087-MONOMER	G1G1K-1087	C3KDC7	protein-(glutamine-N5) methyltransferase, release factor-specific	PrmC
G1G1K-739-MONOMER	G1G1K-739	C3KDM0	DNA topoisomerase IV subunit B	ParE
G1G1K-5565-MONOMER	G1G1K-5565	C3JXN3	capsular polysaccharide biosynthesis protein	
G1G1K-8167-MONOMER	G1G1K-8167	C3K2A1	hypothetical protein	
G1G1K-1417-MONOMER	G1G1K-1417		DUF1656 domain-containing protein	
G1G1K-4616-MONOMER	G1G1K-4616	C3KB44	protein YebE	
G1G1K-1358-MONOMER	G1G1K-1358	C3KBL2	DUF1302 domain-containing protein	
G1G1K-2548-MONOMER	G1G1K-2548	C3K6L6	LysR family transcriptional regulator	
G1G1K-7364-MONOMER	G1G1K-7364		hypothetical protein	
G1G1K-5036-MONOMER	G1G1K-5036		nucleoside-diphosphate sugar epimerase	
G1G1K-6930-MONOMER	G1G1K-6930		hypothetical protein	
G1G1K-2490-MONOMER	G1G1K-2490		potassium-transporting ATPase subunit B	KdpB
G1G1K-368-MONOMER	G1G1K-368		DNA-binding response regulator	
G1G1K-5758-MONOMER	G1G1K-5758		GGDEF domain-containing protein	
G1G1K-3738-MONOMER	G1G1K-3738	C3K999	MFS transporter	
G1G1K-6511-MONOMER	G1G1K-6511	C3JZZ3	hypothetical protein	
G1G1K-1219-MONOMER	G1G1K-1219		peptide chain release factor 3	
G1G1K-6011-MONOMER	G1G1K-6011	C3JYJ1	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	AceE
G1G1K-9047-MONOMER	G1G1K-9047	C3K3P7	membrane protein	
G1G1K-5393-MONOMER	G1G1K-5393	C3KDT8	acyl-CoA dehydrogenase	
G1G1K-8541-MONOMER	G1G1K-8541		50S ribosomal protein L18	
G1G1K-9-MONOMER	G1G1K-9		D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase	
G1G1K-7785-MONOMER	G1G1K-7785		2-isopropylmalate synthase	LeuA
G1G1K-3002-MONOMER	G1G1K-3002	C3K7Q4	MFS transporter	
G1G1K-740-MONOMER	G1G1K-740	C3KDM1	hypothetical protein	
G1G1K-1965-MONOMER	G1G1K-1965	C3K8Z0	hypothetical protein	
G1G1K-8355-MONOMER	G1G1K-8355		thiamine phosphate synthase	
G1G1K-3237-MONOMER	G1G1K-3237		glutathione S-transferase	
G1G1K-7365-MONOMER	G1G1K-7365		hypothetical protein	
G1G1K-4463-MONOMER	G1G1K-4463		membrane protein	
G1G1K-1721-MONOMER	G1G1K-1721	C3KCU1	tail protein	
G1G1K-8711-MONOMER	G1G1K-8711		RNA polymerase sigma factor	
G1G1K-9336-MONOMER	G1G1K-9336		acetylglutamate kinase	ArgB
G1G1K-4696-MONOMER	G1G1K-4696	C3KAA6	cell envelope protein	
G1G1K-4580-MONOMER	G1G1K-4580	C3KB13	putative ThiF protein	
G1G1K-4355-MONOMER	G1G1K-4355	C3KAV3	sugar ABC transporter substrate-binding protein	
G1G1K-3403-MONOMER	G1G1K-3403		damage-inducible protein DinB	
G1G1K-6264-MONOMER	G1G1K-6264	C3JZD9	general secretion pathway protein GspN	
G1G1K-369-MONOMER	G1G1K-369		two-component sensor histidine kinase	
G1G1K-5277-MONOMER	G1G1K-5277	C3KCG8	EamA family transporter	
G1G1K-1616-MONOMER	G1G1K-1616		OpgC domain-containing protein	
G1G1K-9496-MONOMER	G1G1K-9496	C3K4H4	N-acetylmuramoyl-L-alanine amidase	
G1G1K-8460-MONOMER	G1G1K-8460	C3K2Q5	DUF1016 domain-containing protein	
G1G1K-1088-MONOMER	G1G1K-1088	C3KDC8	molybdopterin-synthase adenylyltransferase MoeB	
G1G1K-7367-MONOMER	G1G1K-7367	C3JZ49	glutathione S-transferase family protein	
G1G1K-1607-MONOMER	G1G1K-1607	C3K850	pilus protein	
G1G1K-10-MONOMER	G1G1K-10	C3KE40	glycine--tRNA ligase subunit beta	
G1G1K-6512-MONOMER	G1G1K-6512	C3JZZ4	glutathione S-transferase	
G1G1K-741-MONOMER	G1G1K-741		DNA topoisomerase IV subunit A	ParC
G1G1K-8170-MONOMER	G1G1K-8170		AraC family transcriptional regulator	
G1G1K-4092-MONOMER	G1G1K-4092		ABC transporter permease	
G1G1K-6931-MONOMER	G1G1K-6931	C3JXP4	RNA polymerase sigma factor	
G1G1K-8905-MONOMER	G1G1K-8905		adenosylhomocysteinase	
G1G1K-7790-MONOMER	G1G1K-7790		amidohydrolase	
G1G1K-4485-MONOMER	G1G1K-4485	C3KA07	DNA cytosine methyltransferase	
G1G1K-2380-MONOMER	G1G1K-2380	C3K6I6	hypothetical protein	
G1G1K-1670-MONOMER	G1G1K-1670	C3KBL8	glycerol-3-phosphate dehydrogenase	
G1G1K-2239-MONOMER	G1G1K-2239		nitroreductase	
G1G1K-5687-MONOMER	G1G1K-5687		transketolase	
G1G1K-1835-MONOMER	G1G1K-1835	C3K5D4	SAM-dependent methyltransferase	
G1G1K-370-MONOMER	G1G1K-370	C3KE61	30S ribosomal protein S6--L-glutamate ligase	
G1G1K-8712-MONOMER	G1G1K-8712		amino acid ABC transporter substrate-binding protein	
G1G1K-2841-MONOMER	G1G1K-2841	C3K7N5	MFS transporter	
G1G1K-2885-MONOMER	G1G1K-2885		hypothetical protein	
G1G1K-2162-MONOMER	G1G1K-2162	C3K4R4	colicin transporter	
G1G1K-6513-MONOMER	G1G1K-6513	C3JZZ5	peptide transporter	
G1G1K-1309-MONOMER	G1G1K-1309		LPS export ABC transporter periplasmic protein LptC	LptC
G1G1K-7368-MONOMER	G1G1K-7368	C3JZ50	NAD(P)-dependent oxidoreductase	
G1G1K-9341-MONOMER	G1G1K-9341		orotate phosphoribosyltransferase	
G1G1K-6936-MONOMER	G1G1K-6936	C3JY77	beta-ketoacyl-ACP synthase III	
G1G1K-11-MONOMER	G1G1K-11		glycine--tRNA ligase subunit alpha	GlyQ
G1G1K-5951-MONOMER	G1G1K-5951	C3JYE9	hydroxymethylglutaryl-CoA lyase	
G1G1K-7791-MONOMER	G1G1K-7791	C3K1K9	pyridoxal phosphate-dependent aminotransferase	
G1G1K-3003-MONOMER	G1G1K-3003	C3K7Q5	hypothetical protein	
G1G1K-742-MONOMER	G1G1K-742		hypothetical protein	
G1G1K-1756-MONOMER	G1G1K-1756		potassium transporter Kup	
G1G1K-6265-MONOMER	G1G1K-6265	C3JZE0	general secretion pathway protein GspM	
G1G1K-6522-MONOMER	G1G1K-6522	C3JZZ6	transposase	
G1G1K-4888-MONOMER	G1G1K-4888	C3KBR8	NAD-dependent dehydratase	
G1G1K-1089-MONOMER	G1G1K-1089	C3KDC9	glutamate racemase	
G1G1K-4190-MONOMER	G1G1K-4190		NAD(P)H-dependent oxidoreductase	
G1G1K-371-MONOMER	G1G1K-371		ATP-dependent zinc protease	
G1G1K-2602-MONOMER	G1G1K-2602		hybrid sensor histidine kinase/response regulator	
G1G1K-7369-MONOMER	G1G1K-7369	C3JZ51	MFS transporter	
G1G1K-7792-MONOMER	G1G1K-7792		ribosome biogenesis GTPase Der	Der
G1G1K-3903-MONOMER	G1G1K-3903		transcriptional regulator	
G1G1K-6941-MONOMER	G1G1K-6941	C3JYF7	ATP-dependent RNA helicase HrpA	HrpA
G1G1K-3532-MONOMER	G1G1K-3532		XRE family transcriptional regulator	
G1G1K-12-MONOMER	G1G1K-12		DNA-3-methyladenine glycosylase I	
G1G1K-6525-MONOMER	G1G1K-6525		6-phosphogluconolactonase	
G1G1K-744-MONOMER	G1G1K-744	C3KDM4	HAMP domain-containing protein	
G1G1K-2110-MONOMER	G1G1K-2110	C3KDS9	outer membrane autotransporter barrel domain-containing protein	
G1G1K-9048-MONOMER	G1G1K-9048	C3K3P8	GTPase SAR1	
G1G1K-4057-MONOMER	G1G1K-4057		AraC family transcriptional regulator	
G1G1K-3324-MONOMER	G1G1K-3324	C3K7T4	DeoR family transcriptional regulator	
G1G1K-3439-MONOMER	G1G1K-3439	C3K557	muconate delta-isomerase	
G1G1K-1581-MONOMER	G1G1K-1581	C3K7H5	hypothetical protein	
G1G1K-7370-MONOMER	G1G1K-7370		hypothetical protein	
G1G1K-5861-MONOMER	G1G1K-5861		NADH-quinone oxidoreductase subunit N	
G1G1K-372-MONOMER	G1G1K-372		EAL domain-containing protein	
G1G1K-8356-MONOMER	G1G1K-8356		glutamate-1-semialdehyde 2,1-aminomutase	HemL
G1G1K-6526-MONOMER	G1G1K-6526	C3JZZ8	methyl-accepting chemotaxis protein	
G1G1K-8940-MONOMER	G1G1K-8940		malonate decarboxylase ACP	MdcC
G1G1K-3004-MONOMER	G1G1K-3004	C3K7Q6	hypothetical protein	
G1G1K-6266-MONOMER	G1G1K-6266		general secretion pathway protein GspL	
G1G1K-2610-MONOMER	G1G1K-2610		membrane protein	
G1G1K-6942-MONOMER	G1G1K-6942		hypothetical protein	
G1G1K-8542-MONOMER	G1G1K-8542		50S ribosomal protein L6	
G1G1K-13-MONOMER	G1G1K-13		lauroyl acyltransferase	
G1G1K-5643-MONOMER	G1G1K-5643		GlxA family transcriptional regulator	
G1G1K-8171-MONOMER	G1G1K-8171		choline dehydrogenase	
G1G1K-7794-MONOMER	G1G1K-7794	C3K1L1	outer membrane protein assembly factor BamB	BamB
G1G1K-5566-MONOMER	G1G1K-5566		hypothetical protein	
G1G1K-745-MONOMER	G1G1K-745	C3KDM5	phosphoserine phosphatase SerB	SerB
G1G1K-3303-MONOMER	G1G1K-3303	C3K7S3	hybrid sensor histidine kinase/response regulator	
G1G1K-8713-MONOMER	G1G1K-8713	C3K377	TonB-dependent siderophore receptor	
G1G1K-3940-MONOMER	G1G1K-3940	C3K9D4	FAD-binding oxidoreductase	
G1G1K-2029-MONOMER	G1G1K-2029		LuxR family transcriptional regulator	
G1G1K-9497-MONOMER	G1G1K-9497	C3K4H5	GTP cyclohydrolase I FolE2	
G1G1K-3370-MONOMER	G1G1K-3370	C3K935	LysR family transcriptional regulator	
G1G1K-1090-MONOMER	G1G1K-1090		acyloxyacyl hydrolase	
G1G1K-1938-MONOMER	G1G1K-1938	C3K7J3	hypothetical protein	
G1G1K-4134-MONOMER	G1G1K-4134	C3K9M3	TerC family protein	
G1G1K-5037-MONOMER	G1G1K-5037	C3KC93	aromatic ring-hydroxylating dioxygenase subunit alpha	
G1G1K-6529-MONOMER	G1G1K-6529	C3JZZ9	SAM-dependent methyltransferase	
G1G1K-373-MONOMER	G1G1K-373		RNA-binding protein S4	
G1G1K-4742-MONOMER	G1G1K-4742		hypothetical protein	
G1G1K-3238-MONOMER	G1G1K-3238	C3K6S4	phenazine biosynthesis protein PhzF	
G1G1K-7373-MONOMER	G1G1K-7373		hypothetical protein	
G1G1K-6943-MONOMER	G1G1K-6943		hypothetical protein	
G1G1K-5078-MONOMER	G1G1K-5078	C3KCC6	aldehyde dehydrogenase (NADP(+))	
G1G1K-9172-MONOMER	G1G1K-9172		ribonucleotide reductase	
G1G1K-3831-MONOMER	G1G1K-3831	C3K8M0	addiction module toxin RelE	
G1G1K-3123-MONOMER	G1G1K-3123	C3K540	glycosyl transferase family 1	
G1G1K-5394-MONOMER	G1G1K-5394	C3KDJ1	membrane protein	
G1G1K-7795-MONOMER	G1G1K-7795		GTP-binding protein	
G1G1K-6530-MONOMER	G1G1K-6530	C3K000	FadR family transcriptional regulator	
G1G1K-18-MONOMER	G1G1K-18		hypothetical protein	
G1G1K-4940-MONOMER	G1G1K-4940	C3KC61	type II secretion system protein GspE	GspE
G1G1K-8714-MONOMER	G1G1K-8714	C3K378	PepSY domain-containing protein	
G1G1K-750-MONOMER	G1G1K-750	C3KDM6	phosphatidylserine decarboxylase proenzyme	Psd
G1G1K-8565-MONOMER	G1G1K-8565		50S ribosomal protein L7/L12	
G1G1K-7374-MONOMER	G1G1K-7374		hypothetical protein	
G1G1K-9342-MONOMER	G1G1K-9342		exodeoxyribonuclease III	
G1G1K-6944-MONOMER	G1G1K-6944		hypothetical protein	
G1G1K-4518-MONOMER	G1G1K-4518	C3KA40	hypothetical protein	
G1G1K-2510-MONOMER	G1G1K-2510	C3K5K6	type IV secretion protein Rhs	
G1G1K-3739-MONOMER	G1G1K-3739	C3K9A0	LysR family transcriptional regulator	
G1G1K-2465-MONOMER	G1G1K-2465	C3K723	UDP-2-acetamido-2,6-dideoxy-beta-L-talose 4-dehydrogenase	
G1G1K-2295-MONOMER	G1G1K-2295		ABC transporter ATP-binding protein	
G1G1K-1375-MONOMER	G1G1K-1375		rRNA (cytidine-2'-O-)-methyltransferase	RsmI
G1G1K-5192-MONOMER	G1G1K-5192	C3KD53	VOC family protein	
G1G1K-1492-MONOMER	G1G1K-1492	C3K5Y1	MFS transporter	
G1G1K-4558-MONOMER	G1G1K-4558		hypothetical protein	
G1G1K-4793-MONOMER	G1G1K-4793	C3KBA8	cytochrome b	
G1G1K-4418-MONOMER	G1G1K-4418	C3K9W8	sulfonate ABC transporter ATP-binding protein	
G1G1K-3005-MONOMER	G1G1K-3005	C3K7Q7	GntR family transcriptional regulator	
G1G1K-6267-MONOMER	G1G1K-6267	C3JZE2	hypothetical protein	
G1G1K-376-MONOMER	G1G1K-376		phosphoesterase	
G1G1K-4356-MONOMER	G1G1K-4356	C3KAV4	AraC family transcriptional regulator	
G1G1K-6531-MONOMER	G1G1K-6531	C3K001	MFS transporter	
G1G1K-7378-MONOMER	G1G1K-7378	C3JZ53	pili assembly chaperone	
G1G1K-1359-MONOMER	G1G1K-1359		DUF1329 domain-containing protein	
G1G1K-4758-MONOMER	G1G1K-4758	C3KAF2	hypothetical protein	
G1G1K-8543-MONOMER	G1G1K-8543		30S ribosomal protein S8	RpsH
G1G1K-22-MONOMER	G1G1K-22		Trk system potassium transport protein TrkA	
G1G1K-8908-MONOMER	G1G1K-8908		methylenetetrahydrofolate reductase [NAD(P)H]	MetF
G1G1K-8172-MONOMER	G1G1K-8172		alpha/beta hydrolase	
G1G1K-7796-MONOMER	G1G1K-7796	C3K1L3	histidine--tRNA ligase	
G1G1K-1418-MONOMER	G1G1K-1418		HlyD family secretion protein	
G1G1K-751-MONOMER	G1G1K-751	C3KDM7	sulfurtransferase	
G1G1K-6945-MONOMER	G1G1K-6945	C3K0B1	hypothetical protein	
G1G1K-5395-MONOMER	G1G1K-5395	C3KDJ2	hypothetical protein	
G1G1K-2691-MONOMER	G1G1K-2691		2-hydroxy-3-oxopropionate reductase	
G1G1K-1836-MONOMER	G1G1K-1836	C3K5D5	succinyl-diaminopimelate desuccinylase	
G1G1K-6532-MONOMER	G1G1K-6532		glucarate dehydratase	GudD
G1G1K-1095-MONOMER	G1G1K-1095		YkgJ family cysteine cluster protein	
G1G1K-1543-MONOMER	G1G1K-1543		GTPase Era	
G1G1K-4614-MONOMER	G1G1K-4614		hypothetical protein	
G1G1K-7379-MONOMER	G1G1K-7379		LysR family transcriptional regulator	
G1G1K-4958-MONOMER	G1G1K-4958		His-Xaa-Ser system radical SAM maturase HxsB	HxsB
G1G1K-8461-MONOMER	G1G1K-8461		flavodoxin family protein	
G1G1K-377-MONOMER	G1G1K-377		redox-regulated molecular chaperone Hsp33	
G1G1K-7797-MONOMER	G1G1K-7797		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	
G1G1K-7380-MONOMER	G1G1K-7380	C3JZ55	glutathione S-transferase	
G1G1K-6535-MONOMER	G1G1K-6535		alkanesulfonate transporter	
G1G1K-752-MONOMER	G1G1K-752	C3KDM8	hypothetical protein	
G1G1K-4122-MONOMER	G1G1K-4122		hypothetical protein	
G1G1K-1675-MONOMER	G1G1K-1675	C3KBL9	DeoR/GlpR family transcriptional regulator	
G1G1K-4697-MONOMER	G1G1K-4697	C3KAA7	response regulator	
G1G1K-2962-MONOMER	G1G1K-2962		GntR family transcriptional regulator	
G1G1K-5759-MONOMER	G1G1K-5759		hypothetical protein	
G1G1K-6268-MONOMER	G1G1K-6268	C3JZE3	general secretion pathway protein GspJ	
G1G1K-6946-MONOMER	G1G1K-6946	C3K0S4	bifunctional isocitrate dehydrogenase kinase/phosphatase	
G1G1K-3624-MONOMER	G1G1K-3624		methyl-accepting chemotaxis protein	
G1G1K-23-MONOMER	G1G1K-23	C3KE46	16S rRNA (cytosine(967)-C(5))-methyltransferase	
